_id,Year,GEO_ID,CountyName,StateName,StateCode,CountyCode,TotalEstimate,TotalMargin
823,2019,0500000US51179,Stafford County,Virginia,51,179,111108,2778
824,2019,0500000US51760,Richmond city,Virginia,51,760,47250,1316
825,2019,0500000US51057,Essex County,Virginia,51,57,51954,5555
826,2019,0500000US51185,Tazewell County,Virginia,51,185,42099,2914
827,2019,0500000US51685,Manassas Park city,Virginia,51,685,88046,8779
828,2019,0500000US51183,Sussex County,Virginia,51,183,49487,3717
829,2019,0500000US51683,Manassas city,Virginia,51,683,81493,3858
830,2019,0500000US51775,Salem city,Virginia,51,775,57165,3209
831,2019,0500000US51037,Charlotte County,Virginia,51,37,40573,3373
832,2019,0500000US51081,Greensville County,Virginia,51,81,50300,4195
833,2019,0500000US51093,Isle of Wight County,Virginia,51,93,73991,3862
834,2019,0500000US51620,Franklin city,Virginia,51,620,40417,8465
835,2019,0500000US51678,Lexington city,Virginia,51,678,42632,9155
836,2019,0500000US51089,Henry County,Virginia,51,89,37952,1900
837,2019,0500000US51101,King William County,Virginia,51,101,66987,6191
838,2019,0500000US51109,Louisa County,Virginia,51,109,60975,3917
839,2019,0500000US51147,Prince Edward County,Virginia,51,147,47202,5147
840,2019,0500000US51165,Rockingham County,Virginia,51,165,61864,1904
841,2019,0500000US51095,James City County,Virginia,51,95,87678,3010
842,2019,0500000US51167,Russell County,Virginia,51,167,39758,2056
843,2019,0500000US51173,Smyth County,Virginia,51,173,40932,2763
844,2019,0500000US51540,Charlottesville city,Virginia,51,540,59471,4106
845,2019,0500000US51031,Campbell County,Virginia,51,31,49664,2671
846,2019,0500000US51087,Henrico County,Virginia,51,87,70307,1281
847,2019,0500000US51099,King George County,Virginia,51,99,94274,4294
848,2019,0500000US51103,Lancaster County,Virginia,51,103,53711,9463
849,2019,0500000US51105,Lee County,Virginia,51,105,32888,3103
850,2019,0500000US51115,Mathews County,Virginia,51,115,64237,13799
851,2019,0500000US51119,Middlesex County,Virginia,51,119,57438,4008
852,2019,0500000US51149,Prince George County,Virginia,51,149,71912,3851
853,2019,0500000US51159,Richmond County,Virginia,51,159,49517,5449
854,2019,0500000US51169,Scott County,Virginia,51,169,39820,2257
855,2019,0500000US51177,Spotsylvania County,Virginia,51,177,88628,2299
856,2019,0500000US51011,Appomattox County,Virginia,51,11,58696,5827
857,2019,0500000US51067,Franklin County,Virginia,51,67,56254,3884
858,2019,0500000US51097,King and Queen County,Virginia,51,97,63982,7614
859,2019,0500000US51121,Montgomery County,Virginia,51,121,57977,2295
860,2019,0500000US51127,New Kent County,Virginia,51,127,87904,6962
861,2019,0500000US51049,Cumberland County,Virginia,51,49,47469,6180
862,2019,0500000US51051,Dickenson County,Virginia,51,51,29932,2883
863,2019,0500000US51083,Halifax County,Virginia,51,83,42669,2071
864,2019,0500000US51107,Loudoun County,Virginia,51,107,142299,2089
865,2019,0500000US51153,Prince William County,Virginia,51,153,107132,1725
866,2019,0500000US51175,Southampton County,Virginia,51,175,61348,6838
867,2019,0500000US51091,Highland County,Virginia,51,91,48587,4703
868,2019,0500000US51033,Caroline County,Virginia,51,33,65103,3156
869,2019,0500000US51073,Gloucester County,Virginia,51,73,70537,5663
870,2019,0500000US51141,Patrick County,Virginia,51,141,43073,3723
871,2019,0500000US51145,Powhatan County,Virginia,51,145,89090,7595
872,2019,0500000US51171,Shenandoah County,Virginia,51,171,57252,2919
873,2019,0500000US51061,Fauquier County,Virginia,51,61,100783,4850
874,2019,0500000US51790,Staunton city,Virginia,51,790,52611,2847
875,2019,0500000US51065,Fluvanna County,Virginia,51,65,76873,3118
876,2019,0500000US51750,Radford city,Virginia,51,750,36297,4415
877,2019,0500000US51840,Winchester city,Virginia,51,840,58818,4511
878,2019,0500000US51001,Accomack County,Virginia,51,1,46073,4026
879,2019,0500000US51045,Craig County,Virginia,51,45,55708,10950
880,2019,0500000US51063,Floyd County,Virginia,51,63,51521,4541
881,2019,0500000US51071,Giles County,Virginia,51,71,54520,2728
882,2019,0500000US51077,Grayson County,Virginia,51,77,36544,3204
883,2019,0500000US51135,Nottoway County,Virginia,51,135,45535,3015
884,2019,0500000US51157,Rappahannock County,Virginia,51,157,74284,4172
885,2019,0500000US51036,Charles City County,Virginia,51,36,57198,5222
886,2019,0500000US51047,Culpeper County,Virginia,51,47,77935,4199
887,2019,0500000US51053,Dinwiddie County,Virginia,51,53,60346,3637
888,2019,0500000US51079,Greene County,Virginia,51,79,67398,5919
889,2019,0500000US51085,Hanover County,Virginia,51,85,89390,2017
890,2019,0500000US51111,Lunenburg County,Virginia,51,111,44303,3641
891,2019,0500000US51137,Orange County,Virginia,51,137,71548,4910
892,2019,0500000US51595,Emporia city,Virginia,51,595,27063,5323
893,2019,0500000US51197,Wythe County,Virginia,51,197,49364,2653
894,2019,0500000US51550,Chesapeake city,Virginia,51,550,78640,2645
895,2019,0500000US51660,Harrisonburg city,Virginia,51,660,46679,2567
896,2019,0500000US51003,Albemarle County,Virginia,51,3,79880,2894
897,2019,0500000US51019,Bedford County,Virginia,51,19,64199,2828
898,2019,0500000US51029,Buckingham County,Virginia,51,29,49025,3378
899,2019,0500000US51195,Wise County,Virginia,51,195,38888,2697
900,2019,0500000US51580,Covington city,Virginia,51,580,40655,3634
901,2019,0500000US51740,Portsmouth city,Virginia,51,740,52175,1675
902,2019,0500000US51810,Virginia Beach city,Virginia,51,810,76610,1188
903,2019,0500000US51005,Alleghany County,Virginia,51,5,47673,3458
904,2019,0500000US51640,Galax city,Virginia,51,640,33575,2284
905,2019,0500000US51193,Westmoreland County,Virginia,51,193,53853,3698
906,2019,0500000US51133,Northumberland County,Virginia,51,133,62632,7771
907,2019,0500000US51155,Pulaski County,Virginia,51,155,53866,2346
908,2019,0500000US51187,Warren County,Virginia,51,187,69116,3087
909,2019,0500000US51590,Danville city,Virginia,51,590,37203,2086
910,2019,0500000US51630,Fredericksburg city,Virginia,51,630,65641,5784
911,2019,0500000US51009,Amherst County,Virginia,51,9,52888,2644
912,2019,0500000US51017,Bath County,Virginia,51,17,49738,6556
913,2019,0500000US51670,Hopewell city,Virginia,51,670,39030,4278
914,2019,0500000US51700,Newport News city,Virginia,51,700,53215,1607
915,2019,0500000US51069,Frederick County,Virginia,51,69,78002,3019
916,2019,0500000US51680,Lynchburg city,Virginia,51,680,46409,2881
917,2019,0500000US51199,York County,Virginia,51,199,92069,3645
918,2019,0500000US51690,Martinsville city,Virginia,51,690,34371,4099
919,2019,0500000US51125,Nelson County,Virginia,51,125,64313,9548
920,2019,0500000US51143,Pittsylvania County,Virginia,51,143,47690,1810
921,2019,0500000US51530,Buena Vista city,Virginia,51,530,32455,10103
922,2019,0500000US51610,Falls Church city,Virginia,51,610,127610,16144
923,2019,0500000US51730,Petersburg city,Virginia,51,730,38679,2160
924,2019,0500000US51735,Poquoson city,Virginia,51,735,97118,4408
925,2019,0500000US51600,Fairfax city,Virginia,51,600,116979,7777
926,2019,0500000US51820,Waynesboro city,Virginia,51,820,45011,6218
927,2019,0500000US51770,Roanoke city,Virginia,51,770,44230,1434
928,2019,0500000US51800,Suffolk city,Virginia,51,800,74884,2756
929,2019,0500000US51710,Norfolk city,Virginia,51,710,51590,1086
930,2019,0500000US51007,Amelia County,Virginia,51,7,57946,6485
931,2019,0500000US51041,Chesterfield County,Virginia,51,41,82599,1297
932,2019,0500000US51059,Fairfax County,Virginia,51,59,124831,1281
933,2020,0500000US51001,Accomack County,Virginia,51,1,46178,2575
934,2020,0500000US51005,Alleghany County,Virginia,51,5,48513,4275
935,2020,0500000US51007,Amelia County,Virginia,51,7,63918,6276
936,2020,0500000US51011,Appomattox County,Virginia,51,11,55457,5246
937,2020,0500000US51013,Arlington County,Virginia,51,13,122604,2627
938,2020,0500000US51017,Bath County,Virginia,51,17,55481,15306
939,2020,0500000US51019,Bedford County,Virginia,51,19,67136,3303
940,2020,0500000US51023,Botetourt County,Virginia,51,23,72719,4231
941,2020,0500000US51025,Brunswick County,Virginia,51,25,46111,3642
942,2020,0500000US51029,Buckingham County,Virginia,51,29,48603,4866
943,2020,0500000US51031,Campbell County,Virginia,51,31,52319,2195
944,2020,0500000US51035,Carroll County,Virginia,51,35,44518,3022
945,2020,0500000US51036,Charles City County,Virginia,51,36,60096,5918
946,2020,0500000US51037,Charlotte County,Virginia,51,37,40924,4516
947,2020,0500000US51043,Clarke County,Virginia,51,43,86154,13118
948,2020,0500000US51045,Craig County,Virginia,51,45,57792,14772
949,2020,0500000US51049,Cumberland County,Virginia,51,49,50565,8447
950,2020,0500000US51051,Dickenson County,Virginia,51,51,30116,4017
951,2020,0500000US51057,Essex County,Virginia,51,57,51125,5221
952,2020,0500000US51059,Fairfax County,Virginia,51,59,127866,1462
953,2020,0500000US51063,Floyd County,Virginia,51,63,51250,4673
954,2020,0500000US51065,Fluvanna County,Virginia,51,65,78885,4581
955,2020,0500000US51069,Frederick County,Virginia,51,69,80011,3351
956,2020,0500000US51071,Giles County,Virginia,51,71,57279,3121
957,2020,0500000US51075,Goochland County,Virginia,51,75,97146,8582
958,2020,0500000US51077,Grayson County,Virginia,51,77,41558,4019
959,2020,0500000US51081,Greensville County,Virginia,51,81,49756,5874
960,2020,0500000US51083,Halifax County,Virginia,51,83,43714,2535
961,2020,0500000US51087,Henrico County,Virginia,51,87,72295,1863
962,2020,0500000US51089,Henry County,Virginia,51,89,38511,2064
963,2020,0500000US51093,Isle of Wight County,Virginia,51,93,77870,5219
964,2020,0500000US51095,James City County,Virginia,51,95,91675,4509
965,2020,0500000US51097,King and Queen County,Virginia,51,97,65385,12801
966,2020,0500000US51099,King George County,Virginia,51,99,96711,6085
967,2020,0500000US51101,King William County,Virginia,51,101,73284,6077
968,2020,0500000US51103,Lancaster County,Virginia,51,103,59736,8165
969,2020,0500000US51105,Lee County,Virginia,51,105,35006,4424
970,2020,0500000US51107,Loudoun County,Virginia,51,107,147111,3537
971,2020,0500000US51109,Louisa County,Virginia,51,109,67027,6008
972,2020,0500000US51111,Lunenburg County,Virginia,51,111,45884,5418
973,2020,0500000US51113,Madison County,Virginia,51,113,63482,5830
974,2020,0500000US51115,Mathews County,Virginia,51,115,74489,16802
975,2020,0500000US51117,Mecklenburg County,Virginia,51,117,50224,2884
976,2020,0500000US51119,Middlesex County,Virginia,51,119,57060,2970
977,2020,0500000US51121,Montgomery County,Virginia,51,121,59126,2531
978,2020,0500000US51125,Nelson County,Virginia,51,125,62203,10320
979,2020,0500000US51127,New Kent County,Virginia,51,127,97688,10453
980,2020,0500000US51131,Northampton County,Virginia,51,131,50819,8343
981,2020,0500000US51133,Northumberland County,Virginia,51,133,59437,6569
982,2020,0500000US51135,Nottoway County,Virginia,51,135,49983,5315
983,2020,0500000US51137,Orange County,Virginia,51,137,74446,4522
984,2020,0500000US51139,Page County,Virginia,51,139,51878,3159
985,2020,0500000US51141,Patrick County,Virginia,51,141,46941,6316
986,2020,0500000US51145,Powhatan County,Virginia,51,145,93833,5342
987,2020,0500000US51147,Prince Edward County,Virginia,51,147,44253,7932
988,2020,0500000US51149,Prince George County,Virginia,51,149,75123,5629
989,2020,0500000US51155,Pulaski County,Virginia,51,155,53689,2940
990,2020,0500000US51157,Rappahannock County,Virginia,51,157,82077,8789
991,2020,0500000US51161,Roanoke County,Virginia,51,161,70076,1930
992,2020,0500000US51163,Rockbridge County,Virginia,51,163,54133,4062
993,2020,0500000US51167,Russell County,Virginia,51,167,38564,4069
994,2020,0500000US51169,Scott County,Virginia,51,169,41540,2652
995,2020,0500000US51173,Smyth County,Virginia,51,173,41088,2716
996,2020,0500000US51175,Southampton County,Virginia,51,175,63034,5660
997,2020,0500000US51179,Stafford County,Virginia,51,179,112247,3806
998,2020,0500000US51181,Surry County,Virginia,51,181,56525,4961
999,2020,0500000US51185,Tazewell County,Virginia,51,185,42207,3080
1000,2020,0500000US51187,Warren County,Virginia,51,187,70109,5763
1001,2020,0500000US51193,Westmoreland County,Virginia,51,193,53790,6784
1002,2020,0500000US51195,Wise County,Virginia,51,195,41285,4656
1003,2020,0500000US51199,York County,Virginia,51,199,93356,2997
1004,2020,0500000US51510,Alexandria city,Virginia,51,510,102227,2530
1005,2020,0500000US51530,Buena Vista city,Virginia,51,530,36634,6924
1006,2020,0500000US51540,Charlottesville city,Virginia,51,540,59598,4877
1007,2020,0500000US51570,Colonial Heights city,Virginia,51,570,60522,5888
1008,2020,0500000US51580,Covington city,Virginia,51,580,41024,4817
1009,2020,0500000US51590,Danville city,Virginia,51,590,37147,2784
1010,2020,0500000US51600,Fairfax city,Virginia,51,600,109708,10496
1011,2020,0500000US51610,Falls Church city,Virginia,51,610,146922,10939
1012,2020,0500000US51630,Fredericksburg city,Virginia,51,630,69528,6038
1013,2020,0500000US51640,Galax city,Virginia,51,640,35184,4709
1014,2020,0500000US51660,Harrisonburg city,Virginia,51,660,49117,2123
1015,2020,0500000US51670,Hopewell city,Virginia,51,670,43262,3530
1016,2020,0500000US51680,Lynchburg city,Virginia,51,680,49201,1690
1017,2020,0500000US51683,Manassas city,Virginia,51,683,86227,3359
1018,2020,0500000US51690,Martinsville city,Virginia,51,690,36166,4646
1019,2020,0500000US51700,Newport News city,Virginia,51,700,54511,1746
1020,2020,0500000US51720,Norton city,Virginia,51,720,30518,11320
1021,2020,0500000US51730,Petersburg city,Virginia,51,730,43029,2641
1022,2020,0500000US51740,Portsmouth city,Virginia,51,740,53213,1956
1023,2020,0500000US51750,Radford city,Virginia,51,750,34576,5609
1024,2020,0500000US51770,Roanoke city,Virginia,51,770,45664,1641
1025,2020,0500000US51775,Salem city,Virginia,51,775,63411,5173
1026,2020,0500000US51790,Staunton city,Virginia,51,790,52292,3116
1027,2020,0500000US51800,Suffolk city,Virginia,51,800,79899,3566
1028,2020,0500000US51810,Virginia Beach city,Virginia,51,810,78136,1419
1029,2020,0500000US51820,Waynesboro city,Virginia,51,820,43480,3487
1030,2020,0500000US51830,Williamsburg city,Virginia,51,830,59288,5801
1031,2020,0500000US51840,Winchester city,Virginia,51,840,61102,4170
1032,2020,0500000US51003,Albemarle County,Virginia,51,3,84643,3217
1033,2020,0500000US51009,Amherst County,Virginia,51,9,57368,4546
1034,2020,0500000US51015,Augusta County,Virginia,51,15,65076,3262
1035,2020,0500000US51021,Bland County,Virginia,51,21,50365,6513
1036,2020,0500000US51027,Buchanan County,Virginia,51,27,34302,3605
1037,2020,0500000US51033,Caroline County,Virginia,51,33,67901,5308
1038,2020,0500000US51041,Chesterfield County,Virginia,51,41,84645,1549
1039,2020,0500000US51047,Culpeper County,Virginia,51,47,80663,3922
1040,2020,0500000US51053,Dinwiddie County,Virginia,51,53,65485,3706
1041,2020,0500000US51061,Fauquier County,Virginia,51,61,105665,5673
1042,2020,0500000US51067,Franklin County,Virginia,51,67,56779,2707
1043,2020,0500000US51073,Gloucester County,Virginia,51,73,71649,4174
1044,2020,0500000US51079,Greene County,Virginia,51,79,67266,4701
1045,2020,0500000US51085,Hanover County,Virginia,51,85,91444,3201
1046,2020,0500000US51091,Highland County,Virginia,51,91,51831,3904
1047,2020,0500000US51143,Pittsylvania County,Virginia,51,143,49520,2158
1048,2020,0500000US51153,Prince William County,Virginia,51,153,107707,1639
1049,2020,0500000US51159,Richmond County,Virginia,51,159,53298,5454
1050,2020,0500000US51165,Rockingham County,Virginia,51,165,64496,2047
1051,2020,0500000US51171,Shenandoah County,Virginia,51,171,56114,3163
1052,2020,0500000US51177,Spotsylvania County,Virginia,51,177,90913,3066
1053,2020,0500000US51183,Sussex County,Virginia,51,183,51701,4106
1054,2020,0500000US51191,Washington County,Virginia,51,191,50928,2680
1055,2020,0500000US51197,Wythe County,Virginia,51,197,51639,4880
1056,2020,0500000US51520,Bristol city,Virginia,51,520,39679,4383
1057,2020,0500000US51550,Chesapeake city,Virginia,51,550,81261,2200
1058,2020,0500000US51595,Emporia city,Virginia,51,595,30058,6086
1059,2020,0500000US51620,Franklin city,Virginia,51,620,49811,5437
1060,2020,0500000US51650,Hampton city,Virginia,51,650,57041,2127
1061,2020,0500000US51678,Lexington city,Virginia,51,678,50714,16894
1062,2020,0500000US51685,Manassas Park city,Virginia,51,685,81639,11805
1063,2020,0500000US51710,Norfolk city,Virginia,51,710,53026,1033
1064,2020,0500000US51735,Poquoson city,Virginia,51,735,100696,6185
1065,2020,0500000US51760,Richmond city,Virginia,51,760,51421,1853
1066,2021,0500000US51001,Accomack County,Virginia,51,1,50601,5803
1067,2021,0500000US51003,Albemarle County,Virginia,51,3,90568,3359
1068,2021,0500000US51005,Alleghany County,Virginia,51,5,49705,5345
1069,2021,0500000US51007,Amelia County,Virginia,51,7,57420,10638
1070,2021,0500000US51009,Amherst County,Virginia,51,9,60876,3561
1071,2021,0500000US51011,Appomattox County,Virginia,51,11,55268,5351
1072,2021,0500000US51013,Arlington County,Virginia,51,13,128145,2836
1073,2021,0500000US51015,Augusta County,Virginia,51,15,69082,2561
1074,2021,0500000US51017,Bath County,Virginia,51,17,55807,13393
1075,2021,0500000US51019,Bedford County,Virginia,51,19,70870,3382
1076,2021,0500000US51021,Bland County,Virginia,51,21,54556,5027
1077,2021,0500000US51023,Botetourt County,Virginia,51,23,72941,4207
1078,2021,0500000US51025,Brunswick County,Virginia,51,25,49597,3887
1079,2021,0500000US51027,Buchanan County,Virginia,51,27,37093,4611
1080,2021,0500000US51029,Buckingham County,Virginia,51,29,49841,5835
1081,2021,0500000US51031,Campbell County,Virginia,51,31,53918,1851
1082,2021,0500000US51033,Caroline County,Virginia,51,33,76528,5600
1083,2021,0500000US51035,Carroll County,Virginia,51,35,45220,3266
1084,2021,0500000US51036,Charles City County,Virginia,51,36,59543,3173
1085,2021,0500000US51037,Charlotte County,Virginia,51,37,45567,5360
1086,2021,0500000US51041,Chesterfield County,Virginia,51,41,88315,1599
1087,2021,0500000US51043,Clarke County,Virginia,51,43,86633,13266
1088,2021,0500000US51045,Craig County,Virginia,51,45,60283,19100
1089,2021,0500000US51047,Culpeper County,Virginia,51,47,85274,5034
1090,2021,0500000US51049,Cumberland County,Virginia,51,49,57568,7018
1091,2021,0500000US51051,Dickenson County,Virginia,51,51,33905,3385
1092,2021,0500000US51053,Dinwiddie County,Virginia,51,53,68918,6684
1093,2021,0500000US51057,Essex County,Virginia,51,57,54375,6628
1094,2021,0500000US51059,Fairfax County,Virginia,51,59,133974,1433
1095,2021,0500000US51061,Fauquier County,Virginia,51,61,111368,5595
1096,2021,0500000US51063,Floyd County,Virginia,51,63,51612,4430
1097,2021,0500000US51065,Fluvanna County,Virginia,51,65,82983,5151
1098,2021,0500000US51067,Franklin County,Virginia,51,67,59667,3346
1099,2021,0500000US51069,Frederick County,Virginia,51,69,84317,3373
1100,2021,0500000US51071,Giles County,Virginia,51,71,57911,3340
1101,2021,0500000US51073,Gloucester County,Virginia,51,73,77733,4866
1102,2021,0500000US51075,Goochland County,Virginia,51,75,100517,7123
1103,2021,0500000US51077,Grayson County,Virginia,51,77,43022,3737
1104,2021,0500000US51079,Greene County,Virginia,51,79,73844,5756
1105,2021,0500000US51081,Greensville County,Virginia,51,81,53063,6883
1106,2021,0500000US51083,Halifax County,Virginia,51,83,45962,2305
1107,2021,0500000US51085,Hanover County,Virginia,51,85,96911,2936
1108,2021,0500000US51087,Henrico County,Virginia,51,87,76345,1353
1109,2021,0500000US51089,Henry County,Virginia,51,89,41103,2000
1110,2021,0500000US51091,Highland County,Virginia,51,91,52901,4671
1111,2021,0500000US51093,Isle of Wight County,Virginia,51,93,84673,3779
1112,2021,0500000US51095,James City County,Virginia,51,95,94907,4180
1113,2021,0500000US51097,King and Queen County,Virginia,51,97,61672,15795
1114,2021,0500000US51099,King George County,Virginia,51,99,101599,7080
1115,2021,0500000US51101,King William County,Virginia,51,101,74592,7261
1116,2021,0500000US51103,Lancaster County,Virginia,51,103,64460,8707
1117,2021,0500000US51105,Lee County,Virginia,51,105,37574,4430
1118,2021,0500000US51107,Loudoun County,Virginia,51,107,156821,2662
1119,2021,0500000US51109,Louisa County,Virginia,51,109,70974,4532
1120,2021,0500000US51111,Lunenburg County,Virginia,51,111,47269,6626
1121,2021,0500000US51113,Madison County,Virginia,51,113,72349,6883
1122,2021,0500000US51115,Mathews County,Virginia,51,115,73229,13658
1123,2021,0500000US51117,Mecklenburg County,Virginia,51,117,46378,3677
1124,2021,0500000US51119,Middlesex County,Virginia,51,119,63782,7152
1125,2021,0500000US51121,Montgomery County,Virginia,51,121,60666,2757
1126,2021,0500000US51125,Nelson County,Virginia,51,125,67707,12136
1127,2021,0500000US51127,New Kent County,Virginia,51,127,101628,8239
1128,2021,0500000US51131,Northampton County,Virginia,51,131,50347,6124
1129,2021,0500000US51133,Northumberland County,Virginia,51,133,61291,7873
1130,2021,0500000US51135,Nottoway County,Virginia,51,135,54614,7054
1131,2021,0500000US51137,Orange County,Virginia,51,137,79211,3317
1132,2021,0500000US51139,Page County,Virginia,51,139,53168,4306
1133,2021,0500000US51141,Patrick County,Virginia,51,141,47215,5083
1134,2021,0500000US51143,Pittsylvania County,Virginia,51,143,49486,3160
1135,2021,0500000US51145,Powhatan County,Virginia,51,145,101395,8973
1136,2021,0500000US51147,Prince Edward County,Virginia,51,147,49019,6677
1137,2021,0500000US51149,Prince George County,Virginia,51,149,78895,5528
1138,2021,0500000US51153,Prince William County,Virginia,51,153,113831,2054
1139,2021,0500000US51155,Pulaski County,Virginia,51,155,55446,3671
1140,2021,0500000US51157,Rappahannock County,Virginia,51,157,90307,13261
1141,2021,0500000US51159,Richmond County,Virginia,51,159,57697,9428
1142,2021,0500000US51161,Roanoke County,Virginia,51,161,74622,1782
1143,2021,0500000US51163,Rockbridge County,Virginia,51,163,57828,3580
1144,2021,0500000US51165,Rockingham County,Virginia,51,165,67484,2008
1145,2021,0500000US51167,Russell County,Virginia,51,167,41100,3750
1146,2021,0500000US51169,Scott County,Virginia,51,169,42561,3180
1147,2021,0500000US51171,Shenandoah County,Virginia,51,171,58609,3681
1148,2021,0500000US51173,Smyth County,Virginia,51,173,42588,2759
1149,2021,0500000US51175,Southampton County,Virginia,51,175,65079,5393
1150,2021,0500000US51177,Spotsylvania County,Virginia,51,177,98973,4343
1151,2021,0500000US51179,Stafford County,Virginia,51,179,119818,3302
1152,2021,0500000US51181,Surry County,Virginia,51,181,61105,8842
1153,2021,0500000US51183,Sussex County,Virginia,51,183,56968,7431
1154,2021,0500000US51185,Tazewell County,Virginia,51,185,42937,3086
1155,2021,0500000US51187,Warren County,Virginia,51,187,72840,7564
1156,2021,0500000US51191,Washington County,Virginia,51,191,54737,2885
1157,2021,0500000US51193,Westmoreland County,Virginia,51,193,53113,6554
1158,2021,0500000US51195,Wise County,Virginia,51,195,44884,4504
1159,2021,0500000US51197,Wythe County,Virginia,51,197,52726,4258
1160,2021,0500000US51199,York County,Virginia,51,199,96144,3139
1161,2021,0500000US51510,Alexandria city,Virginia,51,510,105450,2219
1162,2021,0500000US51520,Bristol city,Virginia,51,520,43879,3732
1163,2021,0500000US51530,Buena Vista city,Virginia,51,530,42156,11253
1164,2021,0500000US51540,Charlottesville city,Virginia,51,540,63470,4255
1165,2021,0500000US51550,Chesapeake city,Virginia,51,550,85563,1957
1166,2021,0500000US51570,Colonial Heights city,Virginia,51,570,65570,3801
1167,2021,0500000US51580,Covington city,Virginia,51,580,41242,2930
1168,2021,0500000US51590,Danville city,Virginia,51,590,38904,2581
1169,2021,0500000US51595,Emporia city,Virginia,51,595,36111,8674
1170,2021,0500000US51600,Fairfax city,Virginia,51,600,118492,9608
1171,2021,0500000US51610,Falls Church city,Virginia,51,610,155071,17392
1172,2021,0500000US51620,Franklin city,Virginia,51,620,49424,5658
1173,2021,0500000US51630,Fredericksburg city,Virginia,51,630,72293,6523
1174,2021,0500000US51640,Galax city,Virginia,51,640,39808,6250
1175,2021,0500000US51650,Hampton city,Virginia,51,650,59380,1790
1176,2021,0500000US51660,Harrisonburg city,Virginia,51,660,51055,1942
1177,2021,0500000US51670,Hopewell city,Virginia,51,670,44209,5384
1178,2021,0500000US51678,Lexington city,Virginia,51,678,66114,21009
1179,2021,0500000US51680,Lynchburg city,Virginia,51,680,54015,3223
1180,2021,0500000US51683,Manassas city,Virginia,51,683,101934,9101
1181,2021,0500000US51685,Manassas Park city,Virginia,51,685,90544,9067
1182,2021,0500000US51690,Martinsville city,Virginia,51,690,36832,3838
1183,2021,0500000US51700,Newport News city,Virginia,51,700,57463,2050
1184,2021,0500000US51710,Norfolk city,Virginia,51,710,56244,1303
1185,2021,0500000US51720,Norton city,Virginia,51,720,35592,10945
1186,2021,0500000US51730,Petersburg city,Virginia,51,730,44890,2325
1187,2021,0500000US51735,Poquoson city,Virginia,51,735,112026,8530
1188,2021,0500000US51740,Portsmouth city,Virginia,51,740,54020,2249
1189,2021,0500000US51750,Radford city,Virginia,51,750,44360,11359
1190,2021,0500000US51760,Richmond city,Virginia,51,760,54795,1737
1191,2021,0500000US51770,Roanoke city,Virginia,51,770,48476,2257
1192,2021,0500000US51775,Salem city,Virginia,51,775,66472,6799
1193,2021,0500000US51790,Staunton city,Virginia,51,790,53041,4449
1194,2021,0500000US51800,Suffolk city,Virginia,51,800,81883,3471
1195,2021,0500000US51810,Virginia Beach city,Virginia,51,810,81810,1205
1196,2021,0500000US51820,Waynesboro city,Virginia,51,820,47238,6024
1197,2021,0500000US51830,Williamsburg city,Virginia,51,830,65297,7470
1198,2021,0500000US51840,Winchester city,Virginia,51,840,61321,4618
1199,2022,0500000US51001,Accomack County,Virginia,51,1,52694,5883
1200,2022,0500000US51003,Albemarle County,Virginia,51,3,97708,3686
1201,2022,0500000US51005,Alleghany County,Virginia,51,5,52546,3958
1202,2022,0500000US51007,Amelia County,Virginia,51,7,63438,15114
1203,2022,0500000US51009,Amherst County,Virginia,51,9,64454,4514
1204,2022,0500000US51011,Appomattox County,Virginia,51,11,60041,7091
1205,2022,0500000US51013,Arlington County,Virginia,51,13,137387,2717
1206,2022,0500000US51015,Augusta County,Virginia,51,15,76124,3172
1207,2022,0500000US51017,Bath County,Virginia,51,17,55699,11901
1208,2022,0500000US51019,Bedford County,Virginia,51,19,74773,3274
1209,2022,0500000US51021,Bland County,Virginia,51,21,59901,2832
1210,2022,0500000US51023,Botetourt County,Virginia,51,23,77680,5696
1211,2022,0500000US51025,Brunswick County,Virginia,51,25,52678,3117
1212,2022,0500000US51027,Buchanan County,Virginia,51,27,39591,2930
1213,2022,0500000US51029,Buckingham County,Virginia,51,29,59894,8713
1214,2022,0500000US51031,Campbell County,Virginia,51,31,59022,3716
1215,2022,0500000US51033,Caroline County,Virginia,51,33,83562,7150
1216,2022,0500000US51035,Carroll County,Virginia,51,35,49113,4799
1217,2022,0500000US51036,Charles City County,Virginia,51,36,65573,3448
1218,2022,0500000US51037,Charlotte County,Virginia,51,37,51548,9194
1219,2022,0500000US51041,Chesterfield County,Virginia,51,41,95757,2126
1220,2022,0500000US51043,Clarke County,Virginia,51,43,107475,15896
1221,2022,0500000US51045,Craig County,Virginia,51,45,66286,8134
1222,2022,0500000US51047,Culpeper County,Virginia,51,47,92359,4299
1223,2022,0500000US51049,Cumberland County,Virginia,51,49,56497,8052
1224,2022,0500000US51051,Dickenson County,Virginia,51,51,40143,2993
1225,2022,0500000US51053,Dinwiddie County,Virginia,51,53,77225,7376
1226,2022,0500000US51057,Essex County,Virginia,51,57,52335,8000
1227,2022,0500000US51059,Fairfax County,Virginia,51,59,145165,1677
1228,2022,0500000US51061,Fauquier County,Virginia,51,61,122785,6626
1229,2022,0500000US51063,Floyd County,Virginia,51,63,57146,6227
1230,2022,0500000US51065,Fluvanna County,Virginia,51,65,90766,5489
1231,2022,0500000US51067,Franklin County,Virginia,51,67,66275,3805
